market,funding_total_usd,status,status_binary,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,SUM_funding_total_usd
 Technology ," 11,41,00,000 ",operating,operating,USA,CA,SF Bay Area,San Ramon,7,1/1/01,1,Q1,2001,1/1/05,3/10/14,0,71600000,0,0,0,42500000,0,0,0,0,0,0,0,0,17000000,8600000,22000000,0,0,0,0,161700000
 Software ," 75,96,725 ",operating,operating,USA,IL,Chicago,Elmhurst,1,1/1/78,1,Q1,1978,12/8/10,12/8/10,0,7596725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7596725
 Curated Web ," 92,00,000 ",acquired,not_operating,USA,TX,Austin,Austin,2,2/1/05,2,Q1,2005,9/1/05,10/28/07,0,9200000,0,0,0,0,0,0,0,0,0,0,0,3000000,6200000,0,0,0,0,0,0,18400000
 Loyalty Programs ," 4,26,50,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,4,1/1/11,1,Q1,2011,1/1/11,9/25/14,2150000,40500000,0,0,0,0,0,0,0,0,0,0,0,14500000,26000000,0,0,0,0,0,0,83150000
 Apps ," 12,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,12/1/13,12,Q4,2013,7/24/14,7/24/14,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000
 Biotechnology ," 16,75,926 ",operating,operating,USA,UT,Salt Lake City,Salt Lake City,2,1/1/09,1,Q1,2009,5/3/12,4/10/13,0,1675926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675926
 Mobile ,"25,000",operating,operating,USA,CA,SF Bay Area,San Ramon,1,2/15/13,2,Q1,2013,3/1/14,3/1/14,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
 Security ," 3,10,00,000 ",acquired,not_operating,CAN,ON,Toronto,Toronto,5,7/1/09,7,Q3,2009,2/1/10,1/22/13,0,31000000,0,0,0,0,0,0,0,0,0,0,0,0,6500000,23000000,0,0,0,0,0,60500000
 Wireless ," 1,10,35,782 ",operating,operating,USA,WA,Seattle,Issaquah,7,1/1/97,1,Q1,1997,4/4/08,6/28/13,0,6135746,0,0,0,1520030,0,0,3380006,0,0,0,0,2000000,0,0,0,0,0,0,0,13035782
 Networking ," 1,00,00,000 ",operating,operating,USA,CA,SF Bay Area,San Jose,1,5/1/13,5,Q2,2013,6/5/14,6/5/14,0,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,20000000
 Crowdsourcing ," 80,00,000 ",operating,operating,USA,CA,SF Bay Area,San Mateo,2,1/1/05,1,Q1,2005,1/1/07,3/18/08,0,8000000,0,0,0,0,0,0,0,0,0,0,0,2000000,6000000,0,0,0,0,0,0,16000000
 Video ," 2,00,000 ",operating,operating,USA,NY,New York City,New York,1,8/28/07,8,Q3,2007,8/18/07,8/18/07,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
 Sports ,"15,000",operating,operating,USA,MN,Minneapolis,Eden Prairie,1,5/16/14,5,Q2,2014,5/16/14,5/16/14,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
 Incentives ," 1,50,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,10/1/12,10,Q4,2012,12/5/12,8/28/13,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
 QR Codes ," 2,65,000 ",operating,operating,USA,OH,OH - Other,Athens,1,2/1/10,2,Q1,2010,8/1/11,8/1/11,265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000
 Search ," 7,00,000 ",closed,not_operating,USA,CA,SF Bay Area,Berkeley,1,4/1/10,4,Q2,2010,10/22/11,10/22/11,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000
 Manufacturing ," 6,11,387 ",closed,not_operating,USA,NY,New York City,New York,2,1/1/02,1,Q1,2002,1/29/10,8/12/10,0,611387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611387
 Medical Devices ," 20,86,376 ",operating,operating,USA,CO,Denver,Boulder,1,1/1/09,1,Q1,2009,11/19/14,11/19/14,0,2086376,0,0,0,0,0,0,0,0,0,0,0,2086376,0,0,0,0,0,0,0,4172752
 Education ," 1,14,00,000 ",operating,operating,USA,MA,Boston,Boston,4,1/1/09,1,Q1,2009,10/25/12,9/10/14,3300000,8100000,0,0,0,0,0,0,0,0,0,0,0,3600000,4500000,0,0,0,0,0,0,19500000
 Software ," 30,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,Sunnyvale,1,11/25/09,11,Q4,2009,6/28/11,6/28/11,0,3000000,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,6000000
 Venture Capital ," 12,50,000 ",operating,operating,USA,OH,Cleveland,Cleveland,1,1/1/13,1,Q1,2013,6/1/13,6/1/13,0,0,0,0,0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000
 SaaS ," 3,57,00,000 ",operating,operating,USA,DC,"Washington, D.C.",Washington,6,1/1/07,1,Q1,2007,10/21/08,1/28/14,0,35700000,0,0,0,0,0,0,0,0,0,0,0,8000000,15000000,0,0,0,0,0,0,58700000
 Automotive ," 2,00,000 ",operating,operating,USA,NY,New York City,New York,1,3/1/12,3,Q1,2012,3/1/12,3/1/12,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
 Health Care ," 13,94,43,000 ",operating,operating,USA,NY,New York City,New York,3,1/1/12,1,Q1,2012,1/17/13,9/15/14,0,139443000,0,0,0,0,0,0,0,0,0,0,0,8000000,130000000,0,0,0,0,0,0,277443000
 Education ," 55,00,000 ",operating,operating,USA,NY,New York City,New York,1,6/1/12,6,Q2,2012,4/9/14,4/9/14,0,5500000,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,11000000
 Communities ,"60,000",operating,operating,USA,OR,"Portland, Oregon",Portland,2,1/1/12,1,Q1,2012,10/11/13,6/1/14,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
 Business Services ," 10,00,00,000 ",operating,operating,USA,GA,Atlanta,Norcross,1,1/1/00,1,Q1,2000,4/8/09,4/8/09,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,0,0,0,200000000
 Software ," 9,30,00,000 ",operating,operating,USA,IL,Chicago,Rolling Meadows,2,10/22/04,10,Q4,2004,8/10/08,12/6/10,0,93000000,0,0,0,0,0,0,0,0,0,0,0,0,25000000,68000000,0,0,0,0,0,186000000
 Mobile ," 59,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,3,5/18/11,5,Q2,2011,10/31/12,10/28/14,900000,5000000,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,8900000
 Biotechnology ," 32,53,769 ",operating,operating,USA,WI,Madison,Madison,4,1/1/07,1,Q1,2007,6/15/09,6/20/12,0,3253769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253769
 Hardware + Software ," 39,90,000 ",operating,operating,USA,IL,Chicago,Chicago,1,1/1/04,1,Q1,2004,1/23/14,1/23/14,0,3990000,0,0,0,0,0,0,0,0,0,0,0,3990000,0,0,0,0,0,0,0,7980000
 Pharmaceuticals ," 4,00,00,000 ",operating,operating,USA,MA,Boston,Boston,1,1/1/14,1,Q1,2014,9/8/14,9/8/14,0,40000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000
 Hardware + Software ," 33,00,000 ",operating,operating,USA,MD,"Washington, D.C.",College Park,1,1/1/08,1,Q1,2008,10/16/12,10/16/12,0,0,0,0,0,3300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000
 Clean Technology ," 2,37,00,000 ",operating,operating,USA,CA,Anaheim,Irvine,3,1/1/04,1,Q1,2004,12/11/09,1/6/12,0,4500000,0,0,0,18000000,0,1200000,0,0,0,0,0,0,4500000,0,0,0,0,0,0,28200000
 Health Care ," 40,62,155 ",operating,operating,USA,MD,MD - Other,Derwood,5,1/1/05,1,Q1,2005,9/21/07,5/20/13,1200000,2862155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062155
 Health Care ," 10,70,00,000 ",operating,operating,USA,MA,Boston,Woburn,3,1/1/07,1,Q1,2007,10/1/09,2/12/14,0,42000000,0,0,0,0,0,0,0,65000000,0,0,0,42000000,0,0,0,0,0,0,0,149000000
 Health Care ," 27,70,000 ",operating,operating,USA,WA,Seattle,Seattle,4,1/1/11,1,Q1,2011,11/1/11,3/25/14,170000,2600000,0,0,0,0,0,0,0,0,0,0,0,2600000,0,0,0,0,0,0,0,5370000
 Curated Web ," 14,00,000 ",operating,operating,USA,FL,Orlando,Windermere,2,1/1/10,1,Q1,2010,10/10/13,4/8/14,0,1400000,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,0,0,0,0,0,2800000
 Financial Services ," 47,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,3,9/1/12,9,Q3,2012,4/1/13,9/23/14,4000000,0,0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700000
 Finance ," 3,50,000 ",acquired,not_operating,USA,CO,Denver,Boulder,2,9/1/10,9,Q3,2010,8/1/11,11/1/11,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
 Biotechnology ," 32,00,001 ",operating,operating,USA,PA,Pittsburgh,Pittsburgh,2,1/1/03,1,Q1,2003,11/18/11,9/27/12,0,2100000,0,0,0,1100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200001
 Mobile ," 16,00,000 ",closed,not_operating,USA,CA,SF Bay Area,Berkeley,1,12/1/06,12,Q4,2006,3/1/07,3/1/07,0,1600000,0,0,0,0,0,0,0,0,0,0,0,1600000,0,0,0,0,0,0,0,3200000
 E-Commerce ," 1,97,10,000 ",operating,operating,USA,MA,Boston,Cambridge,5,2/1/12,2,Q1,2012,7/2/12,9/10/14,590000,19100000,0,0,0,20000,0,0,0,0,0,0,0,19100000,0,0,0,0,0,0,0,38810000
 Curated Web ," 8,00,000 ",operating,operating,CAN,QC,Montreal,Montréal,1,1/1/12,1,Q1,2012,5/29/12,5/29/12,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000
 Digital Signage ," 15,00,000 ",operating,operating,USA,OR,"Portland, Oregon",Portland,1,10/1/01,10,Q4,2001,1/1/03,1/1/03,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000
 Algorithms ," 5,45,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,5,10/17/11,10,Q4,2011,3/1/13,9/20/14,545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545000
 Games ," 1,00,000 ",operating,operating,USA,DE,"Wilmington, Delaware",Wilmington,1,1/1/08,1,Q1,2008,1/1/08,1/1/08,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
 Real Time ," 3,50,000 ",operating,operating,USA,HI,Maui,Kahului,1,1/1/12,1,Q1,2012,6/26/14,6/26/14,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
 All Students ," 12,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,10/1/13,10,Q4,2013,10/13/13,1/21/14,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000
 Mobile ," 2,04,00,000 ",operating,operating,USA,CA,SF Bay Area,Redwood City,4,1/1/11,1,Q1,2011,5/9/12,10/22/14,0,20400000,0,0,0,0,0,0,0,0,0,0,0,3000000,8000000,9400000,0,0,0,0,0,40800000
 E-Commerce ," 8,50,000 ",operating,operating,USA,NY,New York City,New York,1,1/1/11,1,Q1,2011,10/21/12,10/21/12,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000
 Public Relations ," 6,00,000 ",operating,operating,USA,KS,Kansas City,Overland Park,1,1/1/05,1,Q1,2005,10/1/09,10/1/09,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
 News ," 16,05,00,000 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,4,12/1/10,12,Q4,2010,7/20/10,12/9/13,0,160500000,0,0,0,0,0,0,0,0,0,0,0,10500000,50000000,100000000,0,0,0,0,0,321000000
 Event Management ," 3,20,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,9/1/13,9,Q3,2013,9/1/14,10/1/14,30000,0,0,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
 Internet Marketing ," 20,00,000 ",operating,operating,CAN,ON,Toronto,Toronto,1,2/1/08,2,Q1,2008,9/25/12,9/25/12,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,4000000
 Photography ," 6,11,347 ",operating,operating,USA,CA,SF Bay Area,Fairfax,2,1/1/11,1,Q1,2011,12/27/11,3/21/13,611347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611347
 Web Browsers ," 39,00,000 ",operating,operating,USA,CA,SF Bay Area,Sunnyvale,2,12/13/07,12,Q4,2007,3/31/08,8/20/10,0,3900000,0,0,0,0,0,0,0,0,0,0,0,3900000,0,0,0,0,0,0,0,7800000
 Recycling ," 1,40,00,000 ",acquired,not_operating,USA,CA,Los Angeles,Torrance,1,1/1/05,1,Q1,2005,11/12/08,11/12/08,0,14000000,0,0,0,0,0,0,0,0,0,0,0,0,14000000,0,0,0,0,0,0,28000000
 Social Media ," 6,85,000 ",operating,operating,USA,CA,Los Angeles,Los Angeles,2,10/1/11,10,Q4,2011,3/1/12,12/25/13,685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685000
 Curated Web ,"40,000",operating,operating,USA,NY,New York City,New York,1,5/8/13,5,Q2,2013,7/17/12,7/17/12,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
 Photography ," 7,29,597 ",operating,operating,USA,NY,New York City,New York,2,1/1/10,1,Q1,2010,2/28/11,5/3/13,0,729597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729597
 Games ," 1,32,00,001 ",acquired,not_operating,USA,CA,SF Bay Area,Emeryville,4,5/10/05,5,Q2,2005,1/1/06,7/10/09,0,13200001,0,0,0,0,0,0,0,0,0,0,0,700000,5500000,6000000,0,0,0,0,0,25400001
 Curated Web ,"50,000",operating,operating,USA,PA,Philadelphia,Philadelphia,2,9/1/11,9,Q3,2011,9/12/11,2/1/12,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
 Mobile Advertising ," 4,70,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,3,1/1/06,1,Q1,2006,4/1/13,3/18/14,0,32000000,0,0,0,0,0,0,15000000,0,0,0,0,0,0,23000000,9000000,0,0,0,0,79000000
 Photography ," 30,26,555 ",operating,operating,CAN,NL,St. John's,Saint John's,4,10/14/11,10,Q4,2011,10/26/11,8/31/13,2256555,0,0,0,0,375000,395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026555
 Video ," 51,02,400 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,7,1/1/10,1,Q1,2010,10/22/08,3/22/11,0,5102400,0,0,0,0,0,0,0,0,0,0,0,0,1450000,0,0,0,0,0,0,6552400
 Video Streaming ," 71,75,000 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,3,1/20/06,1,Q1,2006,2/1/06,4/4/08,0,7000000,0,0,0,0,175000,0,0,0,0,0,0,2000000,5000000,0,0,0,0,0,0,14175000
 Water ," 9,00,000 ",operating,operating,USA,HI,HI - Other,Kilauea,2,1/1/08,1,Q1,2008,3/21/13,7/10/13,20000,880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000
 Sports ," 80,00,000 ",operating,operating,USA,TX,Austin,Austin,1,5/17/06,5,Q2,2006,9/4/14,9/4/14,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000
 Browser Extensions ," 2,83,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,Menlo Park,5,1/1/05,1,Q1,2005,1/1/05,5/22/08,0,28300000,0,0,0,0,0,0,0,0,0,0,0,0,3300000,10000000,15000000,0,0,0,0,56600000
 Small and Medium Businesses ," 12,50,000 ",operating,operating,USA,MI,Detroit,Ann Arbor,1,1/1/11,1,Q1,2011,10/13/13,10/13/13,0,1250000,0,0,0,0,0,0,0,0,0,0,0,1250000,0,0,0,0,0,0,0,2500000
 Manufacturing ," 1,05,98,871 ",operating,operating,USA,MA,MA - Other,Wilbraham,1,1/1/10,1,Q1,2010,4/17/14,4/17/14,0,10598871,0,0,0,0,0,0,0,0,0,0,0,10598871,0,0,0,0,0,0,0,21197742
 Manufacturing ," 3,45,00,000 ",operating,operating,USA,MA,MA - Other,Wilbraham,1,1/1/90,1,Q1,1990,1/19/10,1/19/10,0,34500000,0,0,0,0,0,0,0,0,0,0,0,0,34500000,0,0,0,0,0,0,69000000
 NFC ," 5,43,000 ",operating,operating,USA,FL,Miami,Miami Beach,2,5/1/11,5,Q2,2011,1/1/12,7/27/12,543000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543000
 Mobile ," 13,59,000 ",operating,operating,CAN,QC,Montreal,Montréal,5,12/19/12,12,Q4,2012,1/1/13,7/24/14,1359000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359000
 Blogging Platforms ," 16,73,504 ",operating,operating,USA,CA,SF Bay Area,Sunnyvale,1,1/1/00,1,Q1,2000,8/19/14,8/19/14,0,1673504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673504
 Enterprise Software ," 13,50,000 ",operating,operating,USA,CA,Los Angeles,Los Angeles,2,1/1/13,1,Q1,2013,10/7/13,11/5/14,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000
 Finance ," 3,30,00,000 ",operating,operating,USA,FL,Tampa,Tampa,1,1/1/85,1,Q1,1985,8/14/13,8/14/13,0,33000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000
 Enterprise Software ," 14,00,000 ",operating,operating,USA,CA,SF Bay Area,Berkeley,2,10/3/10,10,Q4,2010,3/2/11,1/5/12,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000
 Enterprise Software ," 64,27,926 ",operating,operating,USA,NY,New York City,Brooklyn,3,1/1/10,1,Q1,2010,8/1/11,10/1/12,6427926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6427926
 Presentations ," 7,50,000 ",operating,operating,USA,WA,Seattle,Seattle,1,3/31/13,3,Q1,2013,3/31/14,3/31/14,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
 Health Care ," 3,00,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,Sunnyvale,1,1/1/02,1,Q1,2002,8/30/07,8/30/07,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,0,0,0,0,0,60000000
 Biotechnology ," 30,00,000 ",operating,operating,USA,IN,Indianapolis,Indianapolis,2,1/1/07,1,Q1,2007,11/4/09,6/18/10,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000
 Biotechnology ," 25,00,000 ",operating,operating,USA,PA,Philadelphia,Horsham,1,1/1/12,1,Q1,2012,4/2/14,4/2/14,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
 Curated Web ," 13,00,000 ",closed,not_operating,USA,CA,SF Bay Area,San Francisco,1,6/1/07,6,Q2,2007,1/31/08,1/31/08,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000
 Health Care ," 1,50,00,000 ",operating,operating,USA,CA,SF Bay Area,Fremont,1,1/1/02,1,Q1,2002,11/8/05,11/8/05,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,30000000
 Biotechnology ," 15,01,478 ",operating,operating,USA,PA,Philadelphia,Doylestown,1,1/1/10,1,Q1,2010,2/14/11,2/14/11,0,1501478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501478
 Venture Capital ," 38,00,000 ",operating,operating,USA,DE,"Wilmington, Delaware",Wilmington,2,4/20/11,4,Q2,2011,10/18/12,2/20/14,0,0,0,0,2300000,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
 Messaging ," 50,39,999 ",operating,operating,USA,WA,Seattle,Seattle,4,12/1/06,12,Q4,2006,5/1/07,8/20/10,0,4774999,0,0,0,165000,100000,0,0,0,0,0,0,3700000,0,0,0,0,0,0,0,8739999
 Analytics ," 7,50,000 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,1,2/1/09,2,Q1,2009,8/25/10,8/25/10,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
 Clean Technology ," 3,00,00,000 ",operating,operating,USA,NC,Asheville,Asheville,1,1/1/06,1,Q1,2006,1/29/14,1/29/14,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000
